"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","age_positive"
20695,10429,"Crooked Lake",41752,"Lead-210",-7,26,60,-50,-10,-4,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDR',depths.file=TRUE)

Bacon settings: 
0 #d.min
47.5 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,6,1957
20695,10429,"Crooked Lake",41753,"Lead-210",0,30,60,-50,-4,4,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDR',depths.file=TRUE)

Bacon settings: 
0 #d.min
47.5 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,8,1950
20695,10429,"Crooked Lake",41754,"Lead-210",15,34,60,-50,9,21,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDR',depths.file=TRUE)

Bacon settings: 
0 #d.min
47.5 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,12,1935
20695,10429,"Crooked Lake",41755,"Lead-210",38,40,60,-50,28,48,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDR',depths.file=TRUE)

Bacon settings: 
0 #d.min
47.5 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,20,1912
20695,10429,"Crooked Lake",41756,"Lead-210",59,44,60,-50,44,74,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDR',depths.file=TRUE)

Bacon settings: 
0 #d.min
47.5 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,30,1891
20695,10429,"Crooked Lake",41757,"Lead-210",83,47.5,60,-50,61,105,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDR',depths.file=TRUE)

Bacon settings: 
0 #d.min
47.5 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,44,1867
20697,10429,"Crooked Lake",41758,"Lead-210",-40,1.5,60,-40,-41,-39,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,2,1990
20697,10429,"Crooked Lake",41759,"Lead-210",-39,2.5,60,-40,-40,-38,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,2,1989
20697,10429,"Crooked Lake",41760,"Lead-210",-25,4.5,60,-40,-26,-24,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,2,1975
20697,10429,"Crooked Lake",41761,"Lead-210",-17,10.5,60,-40,-19,-15,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,4,1967
20697,10429,"Crooked Lake",41762,"Lead-210",-6,13.5,60,-40,-9,-3,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,6,1956
20697,10429,"Crooked Lake",41763,"Lead-210",-1,16.5,60,-40,-4,2,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,6,1951
20697,10429,"Crooked Lake",41764,"Lead-210",0,19.5,60,-40,-4,4,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,8,1950
20697,10429,"Crooked Lake",41765,"Lead-210",8,22.5,60,-40,3,13,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,10,1942
20697,10429,"Crooked Lake",41766,"Lead-210",18,25.5,60,-40,12,24,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,12,1932
20697,10429,"Crooked Lake",41767,"Lead-210",28,28.5,60,-40,20,36,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,16,1922
20697,10429,"Crooked Lake",41768,"Lead-210",45,31.5,60,-40,33,57,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,24,1905
20697,10429,"Crooked Lake",41769,"Lead-210",69,33,60,-40,51,87,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,36,1881
20697,10429,"Crooked Lake",41770,"Lead-210",92,35,60,-40,67,117,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CROOKEDU',d.max=45,depths.file=TRUE)

Bacon settings: 
0 #d.min
46 #d.max
1 #d.by
1 #depths.file
NA #slump
2 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,519,-89.29748,-89.2907,50,1858
20758,13671,"Bolan Lake",41800,"Lead-210",-19,6,12980,-50,-21,-17,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,4,1969
20758,13671,"Bolan Lake",41801,"Lead-210",-7,7,12980,-50,-10,-4,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,6,1957
20758,13671,"Bolan Lake",41802,"Lead-210",3,8,12980,-50,-1,7,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,8,1947
20758,13671,"Bolan Lake",41803,"Lead-210",15,10,12980,-50,9,21,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,12,1935
20758,13671,"Bolan Lake",41804,"Lead-210",31,12,12980,-50,22,40,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,18,1919
20758,13671,"Bolan Lake",41805,"Lead-210",49,14,12980,-50,36,62,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,26,1901
20758,13671,"Bolan Lake",41806,"Lead-210",52,16,12980,-50,39,65,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,26,1898
20758,13671,"Bolan Lake",41807,"Lead-210",67,18,12980,-50,50,84,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,34,1883
20758,13671,"Bolan Lake",41808,"Lead-210",77,20,12980,-50,57,97,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,40,1873
20758,13671,"Bolan Lake",41809,"Lead-210",85,22,12980,-50,62,108,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,46,1865
20758,13671,"Bolan Lake",41810,"Lead-210",93,24,12980,-50,67,119,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,52,1857
20758,13671,"Bolan Lake",41811,"Lead-210",102,26,12980,-50,73,131,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,58,1848
20758,13671,"Bolan Lake",41812,"Lead-210",110,28,12980,-50,78,142,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('BOLAN',d.max=845,thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
845 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1639,-123.461,-123.457,64,1840
20833,13680,"Chihuahueños Bog",84233,"Lead-210",60,17,12100,-50,45,75,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""CHIHUAHU"",thick=5,acc.mean=30,d.max=444,depths.file=TRUE)

Bacon settings file:
0 #d.min
443.5 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2925,-106.51142,-106.50963,30,1890
20833,13680,"Chihuahueños Bog",84234,"Lead-210",85,21,12100,-50,62,108,"SKOPE","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""CHIHUAHU"",thick=5,acc.mean=30,d.max=444,depths.file=TRUE)

Bacon settings file:
0 #d.min
443.5 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2925,-106.51142,-106.50963,46,1865
20836,13682,"Drizzle Bog",41878,"Lead-210",-52,0.5,1720,-60,-53,-51,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('DRIZZLE',depths.file=TRUE)

Bacon settings: 
0 #d.min
89 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,62,-132.11772,-132.09352,2,2002
20836,13682,"Drizzle Bog",41879,"Lead-210",-47.2,1.56,1720,-60,-48.2,-46.2,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('DRIZZLE',depths.file=TRUE)

Bacon settings: 
0 #d.min
89 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,62,-132.11772,-132.09352,2,1997.2
20836,13682,"Drizzle Bog",41880,"Lead-210",-43,2.62,1720,-60,-44,-42,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('DRIZZLE',depths.file=TRUE)

Bacon settings: 
0 #d.min
89 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,62,-132.11772,-132.09352,2,1993
20836,13682,"Drizzle Bog",41881,"Lead-210",-38.5,3.68,1720,-60,-39.5,-37.5,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('DRIZZLE',depths.file=TRUE)

Bacon settings: 
0 #d.min
89 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,62,-132.11772,-132.09352,2,1988.5
